id,name,class,age
6944,Lindsay Kelly,low-cost,47
6945,Kathryn Shaw,low-cost,29
6946,Joseph Brown,premium,34
6947,Amy Miller,low-cost,13
6948,Stephanie Parks,economy,49
6949,Joshua Thompson,economy,24
6950,Christopher Howard,business,24
6951,Martha Johnson,low-cost,36
6952,Richard Dyer,low-cost,42
6954,Haley Proctor,premium,24
6955,Rachel Wu,business,32
6956,Mr. Brian Phillips MD,economy,52
6957,Amy Sanders,low-cost,38
6958,Susan Smith,business,41
6959,Anita Rodriguez,low-cost,45
6960,Richard Miller,economy,14
6961,Brian Hahn,economy,27
6962,Donald Barrett,business,27
6963,Ana Knight,economy,20
6964,Jennifer Schmidt,economy,19
6965,Erin Grant,business,20
6966,Connie Jimenez,economy,38
6967,John Thompson,economy,44
6968,Kimberly Irwin,economy,31
6969,Curtis Montgomery,low-cost,54
6970,Victoria Davis,economy,33
6971,Sandra Mcdowell,low-cost,29
6972,Veronica Oconnor,business,40
6973,Andre Lopez,economy,41
6974,Caitlin Munoz,low-cost,34
6975,Diana Jackson,business,35
6976,Alan Smith,economy,17
6977,Rachel Smith,low-cost,43
6978,James Vasquez,economy,29
6979,Ricardo Parker,business,22
6980,Ashley Wang,premium,21
6981,Robert Huff,economy,31
6982,Valerie Mcdaniel,premium,42
6983,Susan Moss,low-cost,23
6984,David Miller,low-cost,29
6985,Michele Simmons,business,43
6986,Kyle Miller,economy,19
6987,Mary Curry,low-cost,39
6988,Vincent Humphrey,low-cost,37
6989,Alejandro Morris,economy,27
6990,Krystal Myers,low-cost,32
6991,Kevin Clark,low-cost,33
6992,Melissa Tucker,economy,10
6993,Natalie Green,low-cost,35
6994,Deborah Smith,premium,40
6995,Kristin Atkins,economy,25
6996,James Hernandez,low-cost,26
6997,Natalie Boyd DDS,economy,26
6998,Linda Henry,premium,44
6999,Jack Hayden,business,22
7000,Thomas Martin,business,34
7001,Eric Miller,economy,40
7002,Johnny Clark,economy,32
7003,Kevin French,low-cost,25
7004,Kathleen Moreno,economy,19
7005,Jennifer Cox,low-cost,40
7006,Elizabeth Ford,economy,46
7007,Derek James,low-cost,48
7008,Peggy Howard,premium,20
7009,Sheena Francis,low-cost,36
7010,Richard Johnson,economy,38
7011,Mr. Luis Elliott,premium,23
7012,Melissa Jackson,premium,35
7013,Dylan Burch,low-cost,19
7014,Darren Morgan DVM,economy,30
7015,Matthew Adams,economy,41
7016,Vincent Jones,economy,33
7017,Dennis Oconnor,economy,32
7018,Jordan Harrington,business,45
7019,Tara Sandoval,low-cost,24
7020,Edwin Daniels,low-cost,39
7021,Mary Cabrera,economy,30
7022,Jon Adkins,business,14
7023,Olivia Kennedy,business,33
7024,Jorge Marshall,business,41
7025,Laura Walker,premium,31
7026,Mary Kelly,low-cost,36
7027,Janice Jones,business,24
7028,Nancy Lewis,low-cost,39
7029,Robert Kemp,premium,37
7030,Veronica Davis,low-cost,33
7031,Joseph Barnes,low-cost,21
7032,Tyler Fox,business,20
7033,Cassandra Thomas,business,44
7034,Pamela Duffy,business,47
7035,Brandy Moore,low-cost,29
7036,John Smith,business,18
7037,Matthew Reyes,economy,17
7038,Jordan White,low-cost,29
7039,Julia Rogers,low-cost,25
7040,Kenneth Woods,economy,29
7041,Travis Bowman,low-cost,48
7042,Adrienne Jackson,business,46
7043,Jerry Bailey,economy,24
7044,Megan Green,low-cost,34
7045,James Dorsey,business,21
7046,Dawn Madden,low-cost,36
7047,Mindy Williams,low-cost,38
7048,Monique Davenport,low-cost,26
7049,Amanda Stephens,business,61
7050,Scott Cruz,premium,33
7051,Theresa Hayes,business,35
7052,Molly Horne,economy,18
7053,Nicole Fitzgerald,low-cost,21
7054,Steven Gross,low-cost,19
7055,John Preston,business,17
7056,Frank Howell,economy,36
7057,Jill Johnson,economy,45
7058,Carol Booth,premium,17
7059,Anthony Reynolds,economy,32
7060,Evelyn Jackson,business,40
7061,Brian Dalton,low-cost,41
7062,Michael Johnson,low-cost,4
7063,Gabrielle Sullivan,low-cost,42
7064,Megan Mckinney,economy,31
7065,Jonathan Patterson,economy,47
7066,Sarah Carroll DDS,economy,47
7067,Jeffrey Zuniga,economy,34
7068,Eric Henry,low-cost,32
7069,Traci Vega,business,30
7070,Blake Lopez,low-cost,38
7071,Rebecca Curtis,economy,36
7072,Miguel Peters,economy,38
7073,Mr. Kevin Higgins PhD,business,22
7074,Christopher Rogers,business,41
7075,Catherine Smith,business,35
7076,Chad Gonzalez,economy,31
7077,Jesus Ryan,low-cost,24
7078,Tyler Cordova,business,31
7079,Jennifer Daniels,economy,38
7080,Elizabeth Gonzales,low-cost,42
7081,Andrew Hughes,economy,44
7082,David Williams,low-cost,33
7083,Amber Wang,business,31
7084,Dr. Jessica Owens,low-cost,33
7085,Tina Brown,premium,55
7086,Brooke Mosley,business,43
7087,Andrew Lynch,economy,36
7088,Jennifer Hensley,premium,28
7089,Stephanie Rodriguez,low-cost,37
7090,Jennifer Rogers,economy,32
7091,Shawn Bailey,low-cost,42
7092,Melissa Pena,economy,42
7093,Wendy Perkins,business,22
7094,Chelsea Moss MD,low-cost,12
7095,Aaron Scott,economy,12
7096,Ashley Lawrence,low-cost,37
7097,Richard Clay,low-cost,36
7098,Katherine Cooper,economy,34
7099,Gwendolyn Hanna,low-cost,53
7100,Troy White,business,27
7101,Christopher Garcia,economy,28
7102,Michael Baker,low-cost,32
7103,Samantha Merritt,low-cost,27
7104,Matthew Gutierrez,low-cost,25
7105,Larry Rivera,economy,22
7106,Heather Williams,business,34
7107,Rebecca Peters,low-cost,31
7108,Brittney Miller,economy,26
7109,Jason Johnston,premium,46
7110,Lisa Perry,low-cost,38
7111,Julie King,low-cost,28
7112,Richard Vincent,economy,40
7113,Kimberly Barrett,business,14
7114,Morgan Larson,low-cost,42
7115,Brenda Gomez,low-cost,31
7116,Christopher Pham,economy,46
7117,Isabella Soto,economy,36
7118,Adrienne Waller,business,48
7119,Dylan Reeves,premium,57
7120,Robert Glover,economy,32
7121,Meghan Mccann,premium,40
7122,Mrs. Janice Richardson,business,42
7123,John Blair,economy,40
7124,Vincent Cole,business,21
7125,Julie Tanner,low-cost,15
7126,Stephanie Tanner,low-cost,22
7127,Christopher Williams,low-cost,38
7128,Gerald Flores MD,business,18
7129,Susan Smith,low-cost,24
7130,Rachel Sherman,economy,21
7131,Michael Cannon,business,25
7132,Courtney Richardson,economy,51
7133,Scott Ramirez,business,38
7134,Joshua Carr,economy,35
7135,Jennifer Gonzalez,business,46
7136,Elijah Hanna,low-cost,38
7137,Courtney Martinez,premium,36
7138,Rebekah Fields,low-cost,23
7139,Amanda Horton,premium,12
7140,Jose Jones,economy,46
7141,Kenneth Martinez,low-cost,39
7142,Monique Baker,business,43
7143,Amanda Johnston,low-cost,9
7144,Charles Sanders,low-cost,46
7145,Christian Ruiz,business,29
7146,Angela Nguyen,business,61
7147,Heidi Richardson,business,31
7148,David Stanton,business,19
7149,Erika Smith,economy,38
7150,Melissa Scott,low-cost,36
7151,Jennifer Brown,low-cost,22
7152,Jonathan Williamson,business,32
7153,Brent Edwards,low-cost,34
7154,Jeffery Black,economy,45
7155,Jason Roberts,low-cost,21
7156,Jillian Wallace MD,business,12
7157,Kayla Yates,premium,38
7158,Timothy Jackson,economy,31
7159,Matthew Woods,economy,44
7160,Michael Holmes,economy,37
7161,Dale Gordon,low-cost,10
7162,Jorge Holland,business,17
7163,Joshua Smith,economy,44
7164,Melissa Murphy,premium,22
7165,Dr. Ryan Porter,low-cost,29
7166,Nicole Vargas,low-cost,44
7167,Claire Nicholson,economy,27
7168,Tammy Bentley,economy,48
7169,Christina Castillo,economy,29
7170,Denise Perkins,economy,43
7171,Angela Murray,economy,44
7172,David Simmons,low-cost,11
7173,Amy Yates,low-cost,28
7174,Fernando Martin,low-cost,38
7175,Michael Hansen,low-cost,37
7176,Omar Larson,premium,23
7177,Jennifer Barron,economy,19
7178,Richard Butler,business,17
7179,Shannon Hall,business,25
7181,Christine Holmes,business,24
7182,Matthew Smith,premium,41
7183,Brian Thompson,business,31
7184,Shawn Villanueva,business,32
7185,Stacey Haynes,low-cost,6
7186,Samantha Gibson,economy,34
7187,Gregory Wolfe,low-cost,32
7188,Eric Munoz,premium,30
7189,Rebecca Boyd,low-cost,42
7190,Justin Porter,business,40
7191,Natasha Hoover,business,33
7192,Kelsey Williams,low-cost,50
7193,Kimberly Sanders,economy,48
7194,Jonathan Lopez,low-cost,2
7195,Anthony Gardner,economy,36
7196,Mary Goodman,economy,22
7197,Luke Hardy DDS,economy,23
7198,Michelle Banks,premium,35
7199,Taylor Turner MD,business,35
7200,Larry Evans,low-cost,37
7201,Andrew Mack,economy,36
7202,Steven Johnston,economy,26
7203,Angela Aguilar,economy,51
7204,Angela Myers,economy,29
7205,Kelly Brown,business,8
7206,Toni Ward,economy,41
7207,Dr. Michele Terry DDS,premium,29
7208,Terry Anderson,business,26
7209,Paul Velez,low-cost,30
7210,George Allen,business,36
7211,Miranda Taylor,economy,13
7212,Ryan Potter,economy,44
7213,Jose Burke,low-cost,8
7214,Shannon Brown,economy,47
7215,Jacob Scott II,business,35
7216,Lawrence Davis,low-cost,17
7217,Johnny Burton,low-cost,41
7218,Joe Rhodes,low-cost,18
7219,Kathryn Mcclain,economy,39
7220,Douglas Lyons,economy,20
7221,Blake Valdez,low-cost,36
7222,Phillip Thomas,low-cost,20
7223,Joshua Rivera,premium,29
7224,Angela Hall,low-cost,13
7225,Paul Cook,low-cost,27
7226,Johnny Bishop,premium,41
7227,Jessica James,economy,21
7228,Larry Simmons,premium,21
7229,Gabriel Brady,low-cost,37
7230,Rebecca Sanchez,premium,27
7231,Ronald Cox,premium,19
7232,Jason Morris,low-cost,23
7233,Christy Miller,business,50
7234,Jennifer Wolfe,premium,28
7235,Laura Torres,low-cost,22
7236,Michael Miller,economy,22
7237,Kristen Grant,low-cost,38
7238,Rachel Wells,economy,24
7239,Nicholas Hodges,business,42
7240,Joshua Lee,economy,41
7241,Tracy Gibson,low-cost,31
7242,Ashley Jones,business,29
7243,Samantha Gibson,business,48
7244,Daniel Knight,economy,11
7245,Charles Sawyer,premium,23
7246,Juan Harrison,business,25
7247,Sandra Jones,economy,36
7248,Chelsea Peterson,economy,41
7249,Brittany Morgan,economy,24
7250,Derek Collier,low-cost,30
7251,Heather Williamson,business,23
7252,Laurie Martinez,economy,43
7253,Elizabeth Morales,premium,27
7254,Sabrina Thomas,low-cost,33
7255,Erica Gilbert,economy,39
7256,Michael Johnson,business,47
7257,Rodney Day,economy,39
7258,John Sanchez,business,34
7259,Susan Bennett,economy,51
7260,Courtney Davies,low-cost,44
7261,Sarah Rhodes,business,44
7262,Victoria Acosta DDS,business,24
7263,Amanda Wilson,economy,33
7264,John Rivera,economy,42
7265,Daniel Rose,low-cost,48
7266,Mark Blackwell,low-cost,42
7267,Kelly Burns,low-cost,33
7268,Jacob Jones,business,19
7269,Deborah Reed,economy,30
7270,Anita Schmitt,low-cost,29
7271,Erica Miller,low-cost,32
7272,Ashley Phillips,economy,43
7273,Amy Thompson,low-cost,12
7274,Christina Wood,low-cost,30
7275,Katherine Lee,low-cost,17
7276,Luke Keith,low-cost,53
7277,Andrew Clayton,low-cost,9
7278,Sherri Dixon,economy,19
7279,Steven Davis,low-cost,30
7280,Kaitlin Lawson,low-cost,10
7281,Jordan Allen,economy,47
7282,Donna Ruiz,low-cost,35
7283,Grant Arellano,low-cost,47
7284,Robin Porter,low-cost,23
7285,Brianna Acosta,economy,21
7286,Danielle Lewis,low-cost,20
7287,Debra Reynolds,low-cost,27
7288,Benjamin Collins,premium,24
7289,Whitney Garrett,premium,30
7290,David Becker,low-cost,35
7291,Christopher Barnes,business,29
7292,Jose Turner,low-cost,32
7293,Katelyn Young,low-cost,8
7294,Matthew Bates,low-cost,42
7295,Monica Gay,low-cost,30
7296,Timothy Marsh,economy,13
7297,Marc Harris,economy,18
7298,Kenneth Jones,low-cost,26
7299,Angie Young,economy,20
7300,Sylvia Jones,economy,3
7301,David Beasley,business,18
7302,David Cortez,business,46
7303,Maria Lopez,business,32
7304,Collin Sims,low-cost,30
7305,Emily Wall,economy,31
7306,David Flynn,economy,40
7307,Adam Palmer,premium,13
7308,Erica Garcia,economy,44
7309,James Johnson,low-cost,36
7310,Robin Rosales,economy,46
7311,Kristina Joyce,business,6
7312,Richard Phillips,premium,36
7313,Lauren Wise,low-cost,21
7314,Caroline Matthews,low-cost,36
7315,John Holland,business,29
7316,Lisa Sandoval,low-cost,38
7317,Edward Gomez,business,25
7318,Brian Richards,economy,29
7319,Jeremy Short,economy,4
7320,Jonathan Garza,economy,26
7321,Frank Nelson,low-cost,27
7322,Kelly Smith,premium,40
7323,Jacqueline Wolfe DDS,low-cost,55
7324,Scott Rodriguez,business,32
7325,Kelly Mooney,economy,46
7326,Cheryl Hamilton,low-cost,30
7327,Brittney Foley,low-cost,50
7328,Richard Moore,low-cost,34
7329,Nathan Rojas,business,10
7330,Omar Velez,premium,41
7331,Taylor Dixon,low-cost,64
7332,Allison Scott,economy,25
7333,Kelly Mcdonald,economy,42
7334,Heather Franco,low-cost,8
7335,Kyle Ryan,economy,54
7336,Joshua Williamson,economy,45
7337,Cody Bush,premium,5
7338,Rebecca Santiago,low-cost,38
7339,Melinda Fitzgerald,economy,28
7340,Brent Brown,business,40
7341,Nicholas Mcdaniel,premium,48
7342,Leah Hanson,low-cost,47
7343,Jason Hays,low-cost,37
7344,William Hopkins,economy,36
7345,Robert Kirk,economy,43
7346,Audrey Hoover,low-cost,14
7347,Mr. Scott Villegas MD,economy,25
7348,Trevor Gregory,low-cost,52
7349,Laurie Vasquez,business,32
7350,Terri Fernandez,economy,30
7351,Laura Ho,business,41
7352,William Hall,premium,40
7353,Steven Key,low-cost,11
7354,Justin Leach,economy,22
7355,Tracy Jones,business,34
7356,Mrs. Christine Fitzgerald,economy,59
7357,Judith Howard,business,26
7358,Mr. Aaron Kramer,low-cost,20
7359,Mary Garrett,low-cost,29
7360,Cody Huynh,economy,47
7361,John Sheppard,economy,33
7362,Sara Warren,business,18
7363,Dustin Patterson MD,economy,40
7364,Blake Bush,economy,42
7365,Donna Reyes,economy,35
7366,Keith Peters,low-cost,20
7367,James Wang,economy,7
7368,William Aguirre,economy,35
7369,Shane Wright,business,24
7370,Austin Barton,premium,24
7371,Raymond Cook,economy,21
7372,Andrea Larson,low-cost,15
7373,Whitney Hudson,business,44
7374,Jennifer Christensen,low-cost,35
7375,Tammy Reyes,economy,37
7376,Anna Moore,premium,39
7377,Aaron Miller,economy,32
7378,Darren Walker,economy,41
7379,Christopher Thomas,business,39
7380,Linda Mccormick,low-cost,9
7381,Kyle Morrison,economy,27
7382,Nicole Gallegos,premium,24
7383,Victor Cruz,economy,32
7384,Jennifer Hernandez,premium,40
7385,Barry Sutton,premium,30
7386,John Henderson,business,18
7387,Shannon Williams,business,38
7388,Mariah Lucas,business,51
7389,Jordan Melendez,economy,38
7390,Mr. Wesley Jones,economy,52
7391,Ryan Jones,economy,10
7392,Taylor Jones,economy,17
7393,Margaret Perez,low-cost,49
7394,Vanessa Moody,low-cost,31
7395,Alyssa Miller,low-cost,42
7396,Richard Wong,economy,36
7397,Sarah Jones,business,26
7398,Russell Jones,premium,31
7399,Anthony Miller,low-cost,24
7400,Maria Ruiz,business,32
7401,Sara Carter,low-cost,37
7402,Jeffery Parks,business,38
7403,Beverly Rodriguez,low-cost,23
7404,Mary Lynch,low-cost,57
7405,Destiny Hopkins,economy,20
7406,Jodi Murphy,business,40
7407,Kristen Gilbert,business,38
7408,Raymond Griffith,business,17
7409,Michael Lewis,premium,27
7410,John Avery,business,41
7411,Douglas Perez,economy,19
7412,James Coleman,economy,49
7413,Walter Clements,economy,27
7414,Teresa Mosley,economy,28
7415,Daniel Lewis,business,3
7416,Susan Perkins,low-cost,20
7417,Robert Snyder,business,50
7418,Gail Stewart,low-cost,16
7419,Christopher Ibarra,low-cost,15
7420,Stephen Shepherd,business,26
7421,Daniel Zhang,low-cost,27
7422,Ellen Williams,business,52
7423,Andrea Hernandez,low-cost,31
7424,Andrew Cook,economy,8
7425,Kevin Castillo,economy,58
7426,Chris Bullock,economy,30
7427,Bethany White DVM,low-cost,44
7428,Elizabeth Chambers,low-cost,34
7429,Valerie Mills,low-cost,3
7430,Marie Mccullough,business,16
7431,Stephanie Shaw,low-cost,38
7432,Barry Ortiz,low-cost,23
7433,Craig Smith,low-cost,11
7434,Courtney Becker,economy,23
7435,Brian Aguilar,economy,42
7436,Amber Jackson MD,economy,15
7437,Keith Turner,business,35
7438,Jonathan Wood,low-cost,35
7439,Angela Fisher,low-cost,50
7440,Andrew Wang,premium,19
7441,Alisha Bowen,business,38
7442,Patricia Jimenez,low-cost,47
7443,Anthony Medina,economy,55
7444,Helen Logan,economy,35
7445,Daniel Castillo,business,44
7446,James Underwood,business,5
7447,Wesley Parker,business,43
7448,Sean Mejia,low-cost,59
7449,James Moore,economy,43
7450,Mr. Chad Wilson,low-cost,32
7451,John Jones,business,25
7452,Alexander Patel,premium,21
7453,Joseph Roberts,business,30
7454,Patricia Cox,premium,27
7455,Susan Carson,economy,11
7456,John Gonzalez,low-cost,37
7457,Joel Lane,economy,42
7458,Megan Burch,business,23
7459,Steven Anderson,economy,43
7460,Peter Mcclure,low-cost,54
7461,Ryan Tapia,premium,22
7462,Robert Thompson,low-cost,48
7463,Sandra Hood MD,low-cost,39
7464,Jonathan Mack,low-cost,32
7465,Kevin Mendez,business,44
7466,Michelle Cole,business,34
7467,Kelly Jones MD,economy,26
7468,Jermaine Rhodes,low-cost,36
7469,Reginald Smith,economy,31
7470,Michael Beltran,business,24
7471,Terri Gibson,low-cost,15
7472,Jeffrey Perez,business,32
7473,Monica Bennett,low-cost,6
7474,Jay Barrera,business,36
7475,Michelle Meyer,low-cost,48
7476,Dustin Arnold,low-cost,44
7477,Jesse White MD,business,48
7478,Mrs. Helen Owen DVM,economy,44
7479,Lisa Wilson,economy,45
7480,Benjamin Beltran,economy,39
7481,Scott West,low-cost,27
7482,Judy Reed,economy,38
7483,Brenda Leblanc,low-cost,29
7484,Michael Moore,low-cost,11
7485,Tiffany Allen,economy,16
7486,Ronald Bennett,economy,32
7487,Edwin Lloyd,low-cost,45
7488,Lisa Martinez,low-cost,29
7489,Amy Koch,business,34
7490,Gary Smith,low-cost,36
7491,Sara Martinez,premium,22
7492,Isaac Cohen,economy,47
7493,Amy Wolf,business,59
7494,Colton Wright DDS,economy,19
7495,William Williams,economy,20
7496,Crystal Terrell,business,33
7497,Richard Patterson,premium,56
7498,Andrew Wilson,economy,33
7499,Matthew Gallegos,economy,28
7500,Jay Thomas,business,33
7501,Melissa Greene,low-cost,31
7502,Larry Randall,premium,28
7503,Shane Hall,low-cost,24
7504,Audrey Schwartz,premium,42
7505,Denise Clark,low-cost,26
7506,George Martinez,business,30
7507,Laura Holden,premium,33
7508,Justin Drake,business,50
7509,Benjamin Collins,economy,34
7510,Jennifer Guzman,economy,9
7511,Adrian Hanson,economy,23
7512,Jared Davis,business,30
7513,Jane Wagner,economy,28
7514,Anthony Stevens,premium,40
7515,Pamela Brown,business,39
7516,Robert Johnson,economy,30
7517,Nancy Hatfield,economy,37
7518,Mark Morgan,premium,20
7519,Linda Cole,economy,55
7520,Paul Smith,economy,31
7521,Sharon Miranda,business,35
7522,Linda Erickson,premium,27
7523,Bobby Taylor,business,31
7524,Donald Jones,economy,3
7525,Jason Baker,low-cost,60
7526,Thomas Vaughan,business,30
7527,Robert Jenkins,low-cost,30
7528,Dennis Gordon,economy,31
7529,Darren Valdez,premium,52
7530,Cassandra Ramirez,business,30
7531,Dr. Julie Anderson,business,30
7532,Jeremy Doyle,economy,27
7533,Sandra Haynes,low-cost,23
7534,Vanessa Thompson,premium,34
7535,Kenneth Reyes,low-cost,19
7536,Tonya Smith,economy,41
7537,George Baker,economy,23
7538,Cody Clements,economy,28
7539,Amanda Hart,low-cost,27
7540,Robert Evans,economy,22
7541,Hailey Harris,economy,30
7542,Jason Robinson,economy,64
7543,Valerie Greer,economy,20
7544,Christopher Huffman,economy,50
7545,Kevin Knox,low-cost,33
7546,Julie Thomas,economy,29
7547,Stephanie Harper,economy,60
7548,Dawn Lawson,business,28
7549,Michael Meza,economy,46
7550,Kevin Cowan,business,31
7551,Jill Garza,economy,45
7552,Lisa Ramos,economy,27
7553,Heather Ferguson,business,25
7554,Shelly Yang,economy,27
7555,Jerry Johnston,economy,51
7556,Andrea Rodriguez,low-cost,25
7557,Brittany Yates,low-cost,27
7558,Rebecca Porter,business,19
7559,Nicole Mata,low-cost,40
7560,Cindy Martinez,economy,46
7561,Lynn Reynolds DDS,business,18
7562,Jessica Davenport,business,37
7563,Jennifer House,low-cost,32
7564,Amanda Knox,economy,1
7565,Tonya Arellano,economy,24
7566,Heather Gonzalez,low-cost,42
7567,Rachel Roberts,premium,40
7568,Charles Smith,low-cost,38
7569,Matthew Fisher,economy,52
7570,Morgan Henderson,low-cost,7
7571,Peggy Howard,economy,24
7572,Joshua Bishop,low-cost,33
7573,Joseph Perez,low-cost,33
7574,Kimberly Chen,economy,37
7575,Lauren Baker,economy,34
7576,Collin Luna,business,39
7577,Scott Morrison,economy,25
7578,Bryan Carter,low-cost,31
